ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
9100STEETON,,,,Steeton & Silsden Rail Station,,,,,,-,,,,,,,E0033623,Steeton,Keighley,,,,,,1,UKOS,403730,444875,-1.94471953227,53.90003195839,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-23T14:11:00,2,revise,active
9100STEPPS,,,,Stepps Rail Station,,,,,,-,,,,,,,ES003470,Stepps,,,,,,,1,UKOS,266210,668405,-4.14080753902,55.8901364063,RLY,,,,,,110,2006-09-08T14:30:00,2011-08-22T14:05:00,2,revise,active
9100STERTH,,,,St Erth Rail Station,,,,,,-,,,,,,,E0044628,St Erth,,,,,,,1,UKOS,154150,35730,-5.44425203061,50.17049119099,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STEVNGE,,,,Stevenage Rail Station,,,,,,-,,,,,,,E0056006,Stevenage,,,,,,,1,UKOS,523448,224090,-0.20710938646,51.90168753394,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STEWRTN,,,,Stewarton Rail Station,,,,,,-,,,,,,,ES003476,Stewarton,,,,,,,1,UKOS,241780,646060,-4.51805752834,55.68215385455,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STFD,,,,Stratford (London) Rail Station,,,,,,-,,,,,,,N0060321,Stratford,London,,,,,,1,UKOS,538557,184444,-0.00339665668,51.54189506722,RLY,,,,,,110,2006-09-08T14:30:00,2009-10-02T18:29:00,2,revise,active
9100STFDLL,,,,Stratford Low Level Rail Station,,,,,,-,,,,,,,N0060321,Stratford,London,,,,,,1,UKOS,538560,184350,-0.00339039833,51.5410496534,RLY,,,,,,110,2006-09-08T14:30:00,2010-10-01T11:17:00,5,delete,inactive
9100STFODOM,,,,Stratford International Rail Station,,,,,,-,,,,,,,N0060321,Stratford,London,,,,,,0,UKOS,538175,184760,-0.00877756521,51.54482819559,RLY,,,,,,110,2009-11-16T09:52:00,2009-11-16T09:53:00,1,revise,active
9100STFORDI,,,,Stratford International Rail Station,,,,,,-,,,,,,,N0060321,Stratford,London,,,,,,0,UKOS,538160,184760,-0.0089937391,51.54483186467,RLY,,,,,,110,2011-11-14T14:17:00,2011-11-14T14:17:00,1,delete,inactive
9100STGRMNS,,,,St Germans Rail Station,,,,,,-,,,,,,,E0044475,St Germans,,,,,,,1,UKOS,236020,57480,-4.30840429074,50.3942745382,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STHALL,,,,Southall Rail Station,,,,,,-,,,,,,,E0034273,Southall,London,,,,,,1,UKOS,512627,179804,-0.37861029548,51.50595660067,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STHBANK,,,,South Bank Rail Station,,,,,,-,,,,,,,E0041570,South Bank,,,,,,,1,UKOS,453310,521270,-1.17666693461,54.58382976596,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STHCENT,,,,Southend Central Rail Station,,,,,,-,,,,,,,E0057248,Southend-on-Sea,,,,,,,1,UKOS,588162,185503,0.71172670882,51.53706460169,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STHEAIR,,,,Southend Airport Rail Station,,,,,,-,,,,,,,E0057248,Southend-on-Sea,,,,,,,0,UKOS,587569,189000,0.70504986182,51.56866960942,RLY,,,,,,110,2010-09-06T15:12:00,2011-04-21T18:32:00,7,revise,active
9100STHGYLE,,,,South Gyle Rail Station,,,,,,-,,,,,,,N0078276,South Gyle,Edinburgh,,,,,,1,UKOS,318920,672240,-3.29947615533,55.93635352234,RLY,,,,,,110,2006-09-08T14:30:00,2008-03-28T12:00:00,2,revise,active
9100STHLNSC,,,,St Helens Central Rail Station,,,,,,-,,,,,,,E0057858,St Helens,,,St. Helens,,St Helens,,1,UKOS,351600,395400,-2.73030479223,53.45312298341,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-29T14:15:00,2,revise,active
9100STHLNSJ,,,,St Helens Junction Rail Station,,,,,,-,,,,,,,E0057858,St Helens,,,St. Helens,,St Helens,,0,UKOS,353574,393222,-2.70025944775,53.43372556882,RLY,,,,,,110,2006-09-08T14:30:00,2010-09-06T15:20:00,3,revise,active
9100STHNDE,,,,Southend East Rail Station,,,,,,-,,,,,,,E0042048,Southchurch,Southend-on-Sea,,,,,,1,UKOS,589547,185767,0.73181482156,51.53897266373,RLY,,,,,,110,2006-09-08T14:30:00,2009-03-06T17:00:00,2,revise,active
9100STHS,,,,Streethouse Rail Station,,,,,,-,,,,,,,E0033639,Streethouse,Featherstone,,,,,,1,UKOS,439725,420132,-1.40011838392,53.67615430804,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-23T14:11:00,2,revise,active
9100STHVIC,,,,Southend Victoria Rail Station,,,,,,-,,,,,,,E0057248,Southend-on-Sea,,,,,,,1,UKOS,588128,185997,0.7115008594,51.54151270052,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STHWICK,,,,Southwick Rail Station,,,,,,-,,,,,,,E0057695,Southwick,Shoreham-by-Sea,,,,,,1,UKOS,524323,105147,-0.23596179586,50.83251623943,RLY,,,,,,110,2006-09-08T14:30:00,2009-10-15T16:34:00,4,revise,active
9100STIRLNG,,,,Stirling Rail Station,,,,,,-,,,,,,,ES003486,Stirling,,,,,,,1,UKOS,279757,693585,-3.93561953352,56.11981675175,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-12T14:37:00,2,revise,active
9100STIVES,,,,St Ives (Cornwall) Rail Station,,,,,,-,,,,,,,E0004362,St Ives,,,,,,,1,UKOS,151947,40127,-5.47791239207,50.20904450411,RLY,,,,,,110,2006-09-08T14:30:00,2011-09-30T10:59:00,2,revise,active
9100STJAMSP,,,,St James Park (Devon) Rail Station,,,,,,-,,,,,,,E0055597,Exeter City Centre,Exeter,,,,,,1,UKOS,292682,93498,-3.5219937344,50.73115566086,RLY,,,,,,110,2006-09-08T14:30:00,2009-01-19T11:33:00,2,revise,active
9100STJMSST,,,,St James Street (London) Rail Station,,,,,,-,,,,,,,E0034881,Walthamstow,London,,,,,,1,UKOS,536393,188735,-0.03291837598,51.58098091546,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-05T19:16:00,3,revise,active
9100STJOHNS,,,,St Johns (London) Rail Station,,,,,,-,,,,,,,E0034674,St Johns,Lewisham,,,,,,1,UKOS,537435,176345,-0.02271874481,51.46939082026,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-29T14:15:00,3,revise,active
9100STKEYNE,,,,St Keyne Wishing Well Halt (Rail Station),,,,,,-,,,,,,,E0044478,St Keyne,,,,,,,1,UKOS,225102,61032,-4.46351988055,50.42304021836,RLY,,,,,,110,2006-09-08T14:30:00,2009-07-21T11:14:00,2,revise,active
9100STKM,,,,Stoke Mandeville Rail Station,,,,,,-,,,,,,,E0044029,Stoke Mandeville,,,,,,,1,UKOS,483965,210603,-0.7840862047,51.78779553739,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STKNWNG,,,,Stoke Newington Rail Station,,,,,,-,,,,,,,E0034369,Stoke Newington,London,,,,,,1,UKOS,533670,186910,-0.07288735137,51.56523277493,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STKP,,,,Stockport Rail Station,,,,,,-,,,,,,,E0057819,Stockport,,,,,,,1,UKOS,389260,389870,-2.16301308614,53.40553843992,RLY,,,,,,110,2006-09-08T14:30:00,2009-03-13T16:56:00,2,revise,active
9100STKSMR,,,,Stocksmoor Rail Station,,,,,,-,,,,,,,E0033629,Stocksmoor,Huddersfield,,,,,,1,UKOS,418415,410870,-1.72324784737,53.59408714194,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-23T14:12:00,2,revise,active
9100STLEIGH,,,,Stoneleigh Rail Station,,,,,,-,,,,,,,E0025338,Stoneleigh,Ewell,,,,,,1,UKOS,522024,164159,-0.24866513765,51.36340065949,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STLNRWS,,,,St Leonards Warrior Square Rail Station,,,,,,-,,,,,,,E0010526,St Leonards,Hastings,,,,,,1,UKOS,580300,109365,0.56027947581,50.85569504181,RLY,,,,,,110,2006-09-08T14:30:00,2010-12-20T11:15:00,2,revise,active
9100STMCHLS,,,,St Michaels Rail Station,,,,,,-,,,,,,,E0029889,St Michaels,Aigburth,,Liverpool,,Aigburth,,1,UKOS,336710,386950,-2.95279826465,53.37559911654,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STMFDHL,,,,Stamford Hill Rail Station,,,,,,-,,,,,,,E0034368,Stamford Hill,London,,,,,,1,UKOS,533380,187930,-0.07668192282,51.57446738866,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STMGTS,,,,St Margarets (London) Rail Station,,,,,,-,,,,,,,E0034779,St Margarets,London,,,,,,1,UKOS,516810,174255,-0.32020042277,51.45523603672,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:25:00,2,revise,active
9100STMRYC,,,,St Mary Cray Rail Station,,,,,,-,,,,,,,E0034148,St Mary Cray,London,,,,,,1,UKOS,546640,168295,0.10638367579,51.3947493177,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:25:00,2,revise,active
9100STNBGPK,,,,Stonebridge Park Rail Station,,,,,,-,,,,,,,N0075250,Stonebridge,London,,,,,,1,UKOS,519660,184210,-0.27582835209,51.54411099528,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STNEOTS,,,,St Neots Rail Station,,,,,,-,,,,,,,E0043776,St Neots,,,,,,,1,UKOS,519790,260710,-0.2474138331,52.23156759899,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STNGBRN,,,,Sittingbourne Rail Station,,,,,,-,,,,,,,E0015371,Sittingbourne,,,,,,,1,UKOS,590564,163871,0.73468445526,51.34197679506,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STNHPO,,,,Stonehouse - Post Office,,,,,,-,,,,,,,E0046638,Stonehouse,Stroud,,,,,,0,UKOS,380600,205280,-2.28239532078,51.74588072334,BCQ,,,,,,110,2008-11-06T15:38:00,2009-08-21T13:15:00,2,revise,active
9100STNHSE,,,,Stonehouse Rail Station,,,,,,-,,,,,,,E0046638,Stonehouse,Stroud,,,,,,1,UKOS,380800,205280,-2.27949850988,51.7458876539,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STNLWAT,,,,Stanlow & Thornton Rail Station,,,,,,-,,,,,,,N0071622,Stanlow,,,,,,,1,UKOS,343950,376040,-2.84205145669,53.2783625438,RLY,,,,,,110,2006-09-08T14:30:00,2011-03-24T16:46:00,3,revise,active
9100STOCTON,,,,Stockton Rail Station,,,,,,-,,,,,,,N0070302,Stockton,,,,,,,1,UKOS,444156,519591,-1.31854310582,54.56962223481,RLY,,,,,,110,2006-09-08T14:30:00,2009-10-15T16:35:00,2,revise,active
9100STOKEOT,,,,Stoke-on-Trent Rail Station,,,,,,-,,,,,,,N0073188,Stoke-upon-Trent,Stoke-on-Trent,,,,,,1,UKOS,387953,345645,-2.18098733035,53.00798007308,RLY,,,,,,110,2006-09-08T14:30:00,2011-05-19T16:48:00,2,revise,active
9100STONE,,,,Stone Rail Station,,,,,,-,,,,,,,E0024271,Stonefield,Stone,,,,,,1,UKOS,389670,334555,-2.15504116507,52.90832615094,RLY,,,,,,110,2006-09-08T14:30:00,2013-01-03T09:32:00,3,revise,active
9100STONEGS,,,,Stone Granville Square,,,,,,-,,,,,,,E0051233,Stone,,,,,,,1,UKOS,390122,334007,-2.14830358752,52.90340862217,BCQ,,,,,,110,2006-09-08T14:30:00,2009-08-21T13:15:00,2,revise,active
9100STOTNHM,,,,South Tottenham Rail Station,,,,,,-,,,,,,,N0061136,South Tottenham,London,,,,,,1,UKOS,533680,188595,-0.0721025934,51.58037225345,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:24:00,2,revise,active
9100STOW,,,,Stow Rail Station,,,,,,-,,,,,,,ES003506,Stow,,,Stow,,,,0,UKOS,345603,644657,-2.86688525572,55.69231532217,RLY,,,,,,110,2015-03-26T10:05:00,2015-07-07T12:52:00,2,revise,active
9100STPADOM,,,,London St Pancras International Rail Station,,,,,,-,,,,,,,E0034186,St Pancras,London,,,,,,0,UKOS,530050,183175,-0.1264633895,51.5325135782,RLY,,,,,,110,2009-03-30T11:08:00,2010-08-16T13:58:00,2,revise,active
9100STPANCI,,,,St Pancras International Rail Station,,,,,,-,,,,,,,E0034186,St Pancras,London,,,,,,0,UKOS,530020,183176,-0.12689528175,51.53252946779,RLY,,,,,,110,2011-11-14T14:16:00,2011-11-14T14:16:00,1,delete,inactive
9100STPLTNR,,,,Stapleton Road Rail Station,,,,,,-,,,,,,,E0035599,Easton,Bristol,,,,,,1,UKOS,360765,174434,-2.56621684378,51.46750678691,RLY,,,,,,110,2006-09-08T14:30:00,2011-02-07T16:06:00,2,revise,active
9100STPMEG,,,,London St Pancras Megabusplus,,,,,,-,,,,,,,E0034186,St Pancras,London,,,,,,0,UKOS,530120,182965,-0.12553230272,51.5306102792,BCQ,,,,,,110,2009-05-27T10:18:00,2009-05-27T10:20:00,1,revise,active
9100STPX,,,,London St Pancras International Rail Station,,,,,,-,,,,,,,E0034186,St Pancras,London,,,,,,1,UKOS,530000,183160,-0.12718935728,51.53239028319,RLY,,,,,,110,2006-11-27T14:30:00,2010-08-16T13:57:00,4,revise,active
9100STPXBOX,,,,London St Pancras International LL Rail Station,,,,,,-,,,,,,,E0034186,St Pancras,London,,,,,,1,UKOS,529990,183135,-0.12734266393,51.53216791828,RLY,,,,,,110,2007-09-19T15:00:00,2010-08-16T13:58:00,4,revise,active
9100STRBDG1,,,,Stourbridge Junction Rail Station,,,,,,-,,,,,,,E0057926,Stourbridge,,,,,,,0,UKOS,390998,283295,-2.13387628874,52.44754188216,RLY,,,,,,110,2011-07-07T15:34:00,2011-07-07T15:35:00,1,revise,active
9100STRBDGJ,,,,Stourbridge Junction Rail Station,,,,,,-,,,,,,,E0057926,Stourbridge,,,,,,,0,UKOS,391000,283300,-2.13384699879,52.44758686544,RLY,,,,,,110,2006-09-08T14:30:00,2012-02-13T14:33:00,2,revise,active
9100STRBDGT,,,,Stourbridge Town Rail Station,,,,,,-,,,,,,,E0057926,Stourbridge,,,,,,,1,UKOS,390460,284190,-2.14181789595,52.45557866625,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STRCROS,,,,Starcross Rail Station,,,,,,-,,,,,,,E0008586,Starcross,,,,,,,1,UKOS,297700,81900,-3.44770422288,50.62779775582,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STRETHM,,,,Streatham Rail Station,,,,,,-,,,,,,,E0034643,Streatham,London,,,,,,1,UKOS,530000,171300,-0.13155025669,51.42580802013,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STRHCOM,,,,Streatham Common Rail Station,,,,,,-,,,,,,,E0034646,Streatham Vale,London,,,,,,1,UKOS,529710,170505,-0.13600977547,51.41872988138,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:26:00,3,revise,active
9100STRHILL,,,,Streatham Hill Rail Station,,,,,,-,,,,,,,E0034645,Streatham Hill,London,,,,,,1,UKOS,530270,172685,-0.12716003472,51.43819274763,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:27:00,2,revise,active
9100STRINES,,,,Strines Rail Station,,,,,,-,,,,,,,E0029391,Strines,,,,,,,0,UKOS,397841,386465,-2.03391571691,53.37503908032,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-17T13:55:00,4,revise,active
9100STRMFRY,,,,Stromeferry Rail Station,,,,,,-,,,,,,,N0067710,Stromeferry,,,,,,,1,UKOS,186467,834667,-5.55116067873,57.35229778238,RLY,,,,,,110,2006-09-08T14:30:00,2010-02-25T14:39:00,2,revise,active
9100STRNRR,,,,Stranraer Rail Station,,,,,,-,,,,,,,ES003513,Stranraer,,,,,,,1,UKOS,206200,561400,-5.02473747151,54.90960226162,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STROOD,,,,Strood Rail Station,,,,,,-,,,,,,,E0057194,Strood,,,,,,,1,UKOS,574027,169356,0.50018750475,51.39654863669,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STRUD,,,,Stroud (Glos) Rail Station,,,,,,-,,,,,,,E0055881,Stroud,,,,,,,1,UKOS,384950,205125,-2.21938268207,51.74462174505,RLY,,,,,,110,2006-09-08T14:30:00,2010-12-20T11:18:00,2,revise,active
9100STRWBYH,,,,Strawberry Hill Rail Station,,,,,,-,,,,,,,E0034781,Strawberry Hill,London,,,,,,1,UKOS,515520,172415,-0.3393583891,51.43896297044,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:26:00,2,revise,active
9100STTNPWY,,,,Sutton Parkway Rail Station,,,,,,-,,,,,,,N0061027,Sutton Junction,Sutton in Ashfield,,,,,,1,UKOS,450595,357700,-1.24556823649,53.11409275702,RLY,,,,,,110,2006-09-08T14:30:00,2011-01-24T11:22:00,2,revise,active
9100STURRY,,,,Sturry Rail Station,,,,,,-,,,,,,,E0056024,Sturry,,,,,,,1,UKOS,617746,160401,1.12225540579,51.3010690617,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STVNSTN,,,,Stevenston Rail Station,,,,,,-,,,,,,,ES003471,Stevenston,,,,,,,1,UKOS,226940,641290,-4.75078958478,55.6342789413,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STWMRKT,,,,Stowmarket Rail Station,,,,,,-,,,,,,,E0051470,Stowmarket,,,,,,,1,UKOS,605160,258850,1.00000543085,52.18971307144,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STWRTBY,,,,Stewartby Rail Station,,,,,,-,,,,,,,E0043861,Stewartby,,,,,,,1,UKOS,501496,242222,-0.52069216095,52.06907966543,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100STYAL,,,,Styal Rail Station,,,,,,-,,,,,,,E0002070,Styal,Wilmslow,,,,,,1,UKOS,384090,383520,-2.24045603286,53.34832974665,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SUDBURY,,,,Sudbury (Suffolk) Rail Station,,,,,,-,,,,,,,E0051349,Sudbury,,,,,,,1,UKOS,587723,241073,0.73544441379,52.03627817793,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SUMRSTN,,,,Summerston Rail Station,,,,,,-,,,,,,,ES003573,Summerston,Glasgow,,,,,,1,UKOS,256817,669675,-4.29153851292,55.89883606626,RLY,,,,,,110,2006-09-08T14:30:00,2011-07-07T15:02:00,2,revise,active
9100SUNBURY,,,,Sunbury Rail Station,,,,,,-,,,,,,,E0025652,Sunbury,,,,,,,1,UKOS,510119,169998,-0.4177825994,51.41831319852,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SUNDRTN,,,,Saunderton Rail Station,,,,,,-,,,,,,,E0000762,Saunderton,,,,,,,1,UKOS,481311,198112,-0.82546844579,51.67590278377,RLY,,,,,,110,2006-09-08T14:30:00,2014-02-20T16:19:00,2,revise,active
9100SUNNGDL,,,,Sunningdale Rail Station,,,,,,-,,,,,,,E0057286,Sunningdale,,,,,,,1,UKOS,495206,166764,-0.63304065179,51.39194041274,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SUNYMDS,,,,Sunnymeads Rail Station,,,,,,-,,,,,,,E0043303,Sunnymeads,Wraysbury,,,,,,1,UKOS,500160,175575,-0.5593741568,51.47028829885,RLY,,,,,,110,2006-09-08T14:30:00,2011-01-24T11:22:00,2,revise,active
9100SURBITN,,,,Surbiton Rail Station,,,,,,-,,,,,,,E0034623,Surbiton,London,,,,,,1,UKOS,518100,167300,-0.30395848399,51.39245968937,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SURREYQ,,,,Surrey Quays Rail Station,,,,,,-,,,,,,,N0077723,Surrey Quays,London,,,,,,0,UKOS,535642,178946,-0.04751858105,51.49319635429,RLY,,,,,,110,2010-02-01T16:01:00,2010-02-01T16:11:00,1,revise,active
9100SUTCO,,,,Sutton Coldfield Rail Station,,,,,,-,,,,,,,E0032018,Sutton Coldfield,Birmingham,,,,,,1,UKOS,411970,296360,-1.82484407629,52.56494205726,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SUTTON,,,,Sutton (London) Rail Station,,,,,,-,,,,,,,N0065114,Sutton,London,,,,,,1,UKOS,526034,163826,-0.19121474063,51.35953316265,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SUTTONC,,,,Sutton Common Rail Station,,,,,,-,,,,,,,E0034814,Benhilton,London,,,,,,1,UKOS,525635,165525,-0.19634250125,51.37489073192,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-10T19:39:00,3,revise,active
9100SVNKNGS,,,,Seven Kings Rail Station,,,,,,-,,,,,,,E0034740,Seven Kings,London,,,,,,1,UKOS,545455,187100,0.09710023253,51.56402622699,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:21:00,2,revise,active
9100SVNOAKS,,,,Sevenoaks Rail Station,,,,,,-,,,,,,,E0047254,Sevenoaks,,,,,,,1,UKOS,552267,155340,0.18166901607,51.27686542327,RLY,,,,,,110,2006-09-08T14:30:00,2008-08-04T12:01:00,3,revise,active
9100SVRNBCH,,,,Severn Beach Rail Station,,,,,,-,,,,,,,E0041912,Severn Beach,,,,,,,1,UKOS,354033,184781,-2.66447672416,51.56002680654,RLY,,,,,,110,2006-09-08T14:30:00,2009-01-19T11:33:00,2,revise,active
9100SWALE,,,,Swale Rail Station,,,,,,-,,,,,,,N0078377,Swale,,,,,,,1,UKOS,591234,169158,0.74713374164,51.38923631268,RLY,,,,,,110,2006-09-08T14:30:00,2008-07-14T11:01:00,3,revise,active
9100SWANSEA,,,,Swansea Rail Station,,,,,,-,,,,,,,E0042411,Swansea,,,,,,,1,UKOS,265700,193600,-3.94154604946,51.62514582504,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SWAY,,,,Sway Rail Station,,,,,,-,,,,,,,E0046842,Sway,,,,,,,1,UKOS,427590,98420,-1.60999574562,50.7847030484,RLY,,,,,,110,2006-11-17T09:19:00,2007-09-26T13:00:00,1,revise,active
9100SWCH,,,,Sandwich Rail Station,,,,,,-,,,,,,,E0047173,Sandwich,,,,,,,1,UKOS,633258,157613,1.34256820363,51.26990372332,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SWELL,,,,Shepherds Well Rail Station,,,,,,-,,,,,,,E0014815,Shepherdswell,,,,,,,1,UKOS,625800,148200,1.22991029446,51.18839935948,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SWINTN,,,,Swinton (South Yorks) Rail Station,,,,,,-,,,,,,,E0030584,Swinton,,,,,,,1,UKOS,446160,399060,-1.30582124974,53.48623990981,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SWLY,,,,Swanley Rail Station,,,,,,-,,,,,,,E0047258,Swanley,,,,,,,1,UKOS,551016,168271,0.16922544124,51.39338681694,RLY,,,,,,110,2006-11-17T09:19:00,2007-09-26T13:00:00,1,revise,active
9100SWNDRBY,,,,Swinderby Rail Station,,,,,,-,,,,,,,E0048079,Swinderby,,,,,,,1,UKOS,486820,364390,-0.70267940257,53.16955585437,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SWNSCMB,,,,Swanscombe Rail Station,,,,,,-,,,,,,,E0057484,Swanscombe,,,,,,,1,UKOS,560582,174761,0.3095432837,51.44907051261,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SWNSGD,,,,Swanscombe - George & Dragon,,,,,,-,,,,,,,E0057484,Swanscombe,,,,,,,0,UKOS,560625,174875,0.31021326488,51.45008252936,BCQ,,,,,,110,2008-11-06T15:40:00,2009-08-21T13:15:00,2,revise,active
9100SWNT,,,,Swinton (Manchester) Rail Station,,,,,,-,,,,,,,E0029410,Swinton,Salford,,,,,,1,UKOS,377720,402070,-2.33746102665,53.51483234584,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SWNWICK,,,,Swanwick Rail Station,,,,,,-,,,,,,,E0012931,Swanwick,,,,,,,1,UKOS,451750,108720,-1.265852382,50.87566987438,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SWRBBDG,,,,Sowerby Bridge Rail Station,,,,,,-,,,,,,,E0033584,Sowerby Bridge,Halifax,,,,,,1,UKOS,406235,423495,-1.90702152097,53.70784641392,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-23T14:12:00,2,revise,active
9100SWSHEAD,,,,Swineshead Rail Station,,,,,,-,,,,,,,N0060156,Swineshead Bridge,,,,,,,1,UKOS,521840,342920,-0.18716735784,52.96980360588,RLY,,,,,,110,2006-09-08T14:30:00,2008-10-28T09:07:00,2,revise,active
9100SWYTHLN,,,,Swaythling Rail Station,,,,,,-,,,,,,,E0042028,Swaythling,Southampton,,,,,,1,UKOS,443910,115930,-1.37640858762,50.94114842921,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SXMNDHM,,,,Saxmundham Rail Station,,,,,,-,,,,,,,E0051665,Saxmundham,,,,,,,1,UKOS,638520,263150,1.4901650388,52.2148955568,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SYDENHM,,,,Sydenham Rail Station,,,,,,-,,,,,,,N0060486,Sydenham,London,,,,,,1,UKOS,535370,171600,-0.05424389944,51.42724791425,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SYDNHMH,,,,Sydenham Hill Rail Station,,,,,,-,,,,,,,E0034791,Dulwich,London,,,,,,1,UKOS,533540,172160,-0.08033949046,51.43271414473,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100SYONLA,,,,Syon Lane Rail Station,,,,,,-,,,,,,,E0034527,Brentford End,London,,,,,,1,UKOS,516420,177200,-0.3248418375,51.48178497092,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-10T19:42:00,3,revise,active
